,index,feature,importance,importance_normalized,cumulative_importance
771,175,"('tank_concentration_caustic', 'median_50')",380.20395587200494,0.00010845651089110003,0.979998587992995
772,76,"('tank_temperature_acid', 'min_10')",379.6810093508144,0.00010830733581231664,0.9801068953288073
773,654,"('tank_level_clean_water', 'min', 'acid')",378.4471035041702,0.00010795535335440603,0.9802148506821617
774,347,"('tank_temperature_acid', 'std_500')",377.6221488824,0.00010772002781783849,0.9803225707099796
775,1028,"('supply_flow_*_return_conductivity', 'median', 'intermediate_rinse')",377.38908681161496,0.00010765354481936357,0.980430224254799
776,902,"('object_residue', 'skew', 'acid')",376.68952928459174,0.00010745398990317514,0.9805376782447022
777,830,"('tank_concentration_acid', 'sum', 'acid')",375.23638623826304,0.00010703946811244571,0.9806447177128146
778,744,"('tank_temperature_caustic', 'skew', 'intermediate_rinse')",374.8301570252624,0.00010692358766884792,0.9807516413004834
779,343,"('tank_temperature_caustic', 'median_500')",374.73790698875723,0.00010689727253736544,0.9808585385730207
780,387,"('supply_flow', 'median', 'caustic')",374.60546561986195,0.00010685949247604263,0.9809653980654968
781,248,"('tank_temperature_caustic', 'mean_200')",374.56726767411874,0.00010684859617721529,0.981072246661674
782,860,"('return_flow__return_turbidity', 'std', 'intermediate_rinse')",374.3434768338692,0.00010678475787851273,0.9811790314195525
783,964,"('return_flow__return_conductivity', 'median', 'intermediate_rinse')",373.7428627280606,0.00010661342744046249,0.981285644846993
784,537,"('return_flow', 'mean', 'pre_rinse')",372.45794919704633,0.00010624689459350421,0.9813918917415865
785,608,"('tank_level_caustic', 'sum', 'intermediate_rinse')",371.88104632216334,0.00010608232799190389,0.9814979740695784
786,968,"('return_flow__return_conductivity', 'skew', 'intermediate_rinse')",370.06733226435193,0.00010556495015975271,0.9816035390197382
787,348,"('tank_temperature_acid', 'sum_500')",369.7024315986388,0.00010546085904651239,0.9817089998787847
788,64,"('tank_temperature_pre_rinse', 'min_10')",368.9130690133003,0.00010523568645030033,0.981814235565235
789,360,"('tank_concentration_acid', 'sum_500')",367.59783945347795,0.00010486050569040528,0.9819190960709253
790,645,"('tank_level_acid', 'median', 'pre_rinse')",365.4984315107579,0.0001042616311734838,0.9820233577020988
791,1034,"('supply_flow_*_return_conductivity', 'kurt', 'acid')",362.45118365304586,0.0001033923770130166,0.9821267500791119
792,803,"('tank_concentration_caustic', 'median', 'caustic')",359.56775766515904,0.00010256985447681184,0.9822293199335886
793,306,"('return_flow', 'sum_500')",359.47599104220825,0.00010254367724328287,0.9823318636108319
794,195,"('return_temperature', 'max_200')",358.9999445069953,0.00010240788079657684,0.9824342714916285
795,234,"('tank_level_acid', 'sum_200')",358.2334882569424,0.00010218924243327848,0.9825364607340619
796,640,"('tank_level_acid', 'sum', 'intermediate_rinse')",358.1332390206914,0.00010216064545995572,0.9826386213795218
797,82,"('tank_concentration_caustic', 'min_10')",353.98832871451543,0.00010097827346507899,0.982739599652987
798,331,"('tank_level_clean_water', 'median_500')",353.61806396402585,0.00010087265219964013,0.9828404723051866
799,665,"('tank_level_clean_water', 'mean', 'pre_rinse')",350.47537439566014,9.997617245466465e-05,0.9829404484776413
800,791,"('tank_concentration_caustic', 'mean', 'caustic')",349.4542276728492,9.968488140165613e-05,0.983040133359043
801,915,"('return_flow__return_temperature', 'max', 'caustic')",347.8879068068627,9.923807464586844e-05,0.9831393714336888
802,661,"('tank_level_clean_water', 'max', 'pre_rinse')",347.2287885043283,9.905005537291428e-05,0.9832384214890617
803,1065,"('supply_flow_*_return_turbidity', 'skew', 'pre_rinse')",347.1999757099247,9.90418362707672e-05,0.9833374633253325
804,689,"('tank_temperature_pre_rinse', 'min', 'pre_rinse')",346.78241132227794,9.892272236924907e-05,0.9834363860477017
805,844,"('tank_concentration_acid', 'kurt', 'intermediate_rinse')",346.45364002204485,9.882893747418496e-05,0.9835352149851758
806,230,"('tank_level_acid', 'mean_200')",341.1891135476283,9.732718515390859e-05,0.9836325421703297
807,492,"('conductivity', 'kurt', 'intermediate_rinse')",340.6484371768827,9.717295248013789e-05,0.9837297151228098
808,352,"('tank_concentration_caustic', 'min_500')",337.8175783541053,9.636542518853055e-05,0.9838260805479984
809,984,"('supply_flow_*_supply_pressure', 'mean', 'intermediate_rinse')",336.6498163927042,9.603231085363513e-05,0.983922112858852
810,631,"('tank_level_acid', 'mean', 'caustic')",336.196500137364,9.590299841849316e-05,0.9840180158572704
811,319,"('tank_level_caustic', 'median_500')",334.4317514492326,9.539958838722348e-05,0.9841134154456577
812,1192,"('return_temperature_*_return_turbidity', 'skew', 'intermediate_rinse')",334.1284361554105,9.531306504110941e-05,0.9842087285106987
813,276,"('supply_flow', 'sum_500')",333.29414112048573,9.507507506982103e-05,0.9843038035857685
814,415,"('supply_pressure', 'sum', 'caustic')",333.0502049844467,9.500549014892147e-05,0.9843988090759175
815,992,"('supply_flow_*_supply_pressure', 'sum', 'intermediate_rinse')",332.8114155010981,9.493737335581216e-05,0.9844937464492733
816,84,"('tank_concentration_caustic', 'sum_10')",332.6652450093502,9.48956769418602e-05,0.9845886421262152
817,1076,"('supply_flow_*_return_temperature', 'max', 'intermediate_rinse')",330.8550885173281,9.437931393653238e-05,0.9846830214401517
818,151,"('tank_level_clean_water', 'median_50')",330.42805438639516,9.425749870773978e-05,0.9847772789388595
819,289,"('return_temperature', 'median_500')",329.14835804287424,9.38924541092425e-05,0.9848711713929688
820,87,"('tank_concentration_acid', 'max_10')",328.8902234244337,9.381881894678856e-05,0.9849649902119155
821,197,"('return_temperature', 'std_200')",328.58317474049807,9.373123061842151e-05,0.9850587214425339
822,145,"('tank_level_acid', 'median_50')",321.8825347766218,9.181981433777624e-05,0.9851505412568717
823,868,"('return_flow__return_turbidity', 'median', 'intermediate_rinse')",321.43028170136375,9.169080518407146e-05,0.9852422320620559
824,259,"('tank_temperature_acid', 'median_200')",320.5090452487973,9.142801441136132e-05,0.9853336600764672
825,1046,"('supply_flow_*_return_turbidity', 'mean', 'acid')",320.23337411373967,9.134937680383521e-05,0.985425009453271
826,81,"('tank_concentration_caustic', 'max_10')",319.2608844538211,9.107196560449476e-05,0.9855160814188756
827,594,"('tank_level_caustic', 'max', 'acid')",319.1923440099141,9.105241384211492e-05,0.9856071338327177
828,588,"('tank_level_pre_rinse', 'kurt', 'intermediate_rinse')",315.3828226872386,8.996571449445816e-05,0.9856970995472122
829,526,"('return_flow', 'min', 'acid')",311.7067278909357,8.891707623292949e-05,0.9857860166234451
830,358,"('tank_concentration_acid', 'min_500')",310.99554425543556,8.871420486739546e-05,0.9858747308283126
831,750,"('tank_temperature_acid', 'min', 'acid')",310.35102745800066,8.853035080175278e-05,0.9859632611791144
832,815,"('tank_concentration_acid', 'min', 'caustic')",309.6974734052455,8.834391877981868e-05,0.9860516050978941
833,1112,"('conductivity_*_return_temperature', 'mean', 'intermediate_rinse')",308.41892069454866,8.797920041260838e-05,0.9861395842983067
834,55,"('tank_level_acid', 'median_10')",308.3515664742122,8.795998703089925e-05,0.9862275442853377
835,927,"('return_flow__return_temperature', 'sum', 'caustic')",304.33774538335234,8.68150093836853e-05,0.9863143592947213
836,236,"('tank_level_clean_water', 'mean_200')",303.14106482031997,8.64736457642037e-05,0.9864008329404855
837,709,"('tank_temperature_pre_rinse', 'median', 'pre_rinse')",301.93020292189226,8.612823679450153e-05,0.9864869611772801
838,160,"('tank_temperature_caustic', 'min_50')",301.3138980749636,8.595243043501784e-05,0.986572913607715
839,814,"('tank_concentration_acid', 'min', 'acid')",300.67073582915486,8.576896276709914e-05,0.9866586825704822
840,796,"('tank_concentration_caustic', 'std', 'intermediate_rinse')",299.81107427122555,8.552373677278673e-05,0.986744206307255
841,244,"('tank_temperature_pre_rinse', 'min_200')",299.22271721694307,8.53559027661171e-05,0.9868295622100212
842,260,"('tank_concentration_caustic', 'mean_200')",296.7655089802104,8.465496257921749e-05,0.9869142171726004
843,217,"('return_flow', 'median_200')",294.7704613153179,8.408585774626166e-05,0.9869983030303466
844,253,"('tank_temperature_caustic', 'median_200')",293.6220454629914,8.375826205854796e-05,0.9870820612924052
845,32,"('return_flow', 'mean_10')",292.7965780746774,8.352279025082942e-05,0.987165584082656
846,74,"('tank_temperature_acid', 'mean_10')",292.01548158365955,8.329997563047444e-05,0.9872488840582865
847,1127,"('conductivity_*_return_temperature', 'skew', 'caustic')",291.2977484502505,8.309523596325569e-05,0.9873319792942498
848,333,"('tank_temperature_pre_rinse', 'max_500')",291.23710803913514,8.30779377544733e-05,0.9874150572320043
849,344,"('tank_temperature_acid', 'mean_500')",290.09064921114447,8.275090032510465e-05,0.9874978081323293
850,325,"('tank_level_acid', 'median_500')",288.23335138059343,8.222108983976876e-05,0.9875800292221691
851,105,"('return_temperature', 'max_50')",287.9123161089715,8.212951171467209e-05,0.9876621587338839
852,972,"('return_flow__return_conductivity', 'kurt', 'intermediate_rinse')",286.8889007470909,8.183757351248439e-05,0.9877439963073963
853,170,"('tank_concentration_caustic', 'mean_50')",286.18905390454006,8.163793606650587e-05,0.9878256342434628
854,198,"('return_temperature', 'sum_200')",285.64491944110216,8.148271694148462e-05,0.9879071169604043
855,602,"('tank_level_caustic', 'std', 'acid')",285.63612209061387,8.148020742014927e-05,0.9879885971678245
856,697,"('tank_temperature_pre_rinse', 'mean', 'pre_rinse')",284.4222320994656,8.113393466045739e-05,0.988069731102485
857,266,"('tank_concentration_acid', 'mean_200')",284.23359248962583,8.108012355832891e-05,0.9881508112260433
858,582,"('tank_level_pre_rinse', 'skew', 'acid')",281.7302854998313,8.036603329806393e-05,0.9882311772593414
859,1132,"('conductivity_*_return_temperature', 'kurt', 'intermediate_rinse')",281.36130156830046,8.026077739745939e-05,0.9883114380367388
860,762,"('tank_temperature_acid', 'std', 'acid')",281.14660785245076,8.019953413322795e-05,0.988391637570872
861,232,"('tank_level_acid', 'min_200')",278.7089856907285,7.950418104589654e-05,0.9884711417519179
862,138,"('tank_level_caustic', 'sum_50')",276.981388397119,7.901136877554533e-05,0.9885501531206934
863,108,"('return_temperature', 'sum_50')",276.50193511743987,7.887460052512029e-05,0.9886290277212185
864,620,"('tank_level_caustic', 'kurt', 'intermediate_rinse')",275.41983407602464,7.856592171846676e-05,0.988707593642937
865,80,"('tank_concentration_caustic', 'mean_10')",274.5714416181674,7.832391033372331e-05,0.9887859175532707
866,931,"('return_flow__return_temperature', 'median', 'caustic')",273.98190078219494,7.815573864295079e-05,0.9888640732919137
867,1064,"('supply_flow_*_return_turbidity', 'skew', 'intermediate_rinse')",272.6218557951487,7.776777388963395e-05,0.9889418410658034
868,91,"('tank_concentration_acid', 'median_10')",271.69555116536276,7.750353737494952e-05,0.9890193446031783
869,327,"('tank_level_clean_water', 'max_500')",271.05828093572813,7.732175045628787e-05,0.9890966663536346
870,229,"('tank_level_caustic', 'median_200')",270.66173045474727,7.720863095583255e-05,0.9891738749845904
871,181,"('tank_concentration_acid', 'median_50')",267.8989377567258,7.642052012290979e-05,0.9892502955047133
872,570,"('tank_level_pre_rinse', 'std', 'acid')",267.48695069858155,7.63029972035174e-05,0.9893265985019168
873,823,"('tank_concentration_acid', 'mean', 'caustic')",263.95488454571745,7.529544437493728e-05,0.9894018939462917
874,1158,"('conductivity_*_return_turbidity', 'skew', 'acid')",260.9888516752652,7.444935750143337e-05,0.9894763433037932
875,79,"('tank_temperature_acid', 'median_10')",260.38415655499955,7.427686291823927e-05,0.9895506201667115
876,1104,"('conductivity_*_return_temperature', 'min', 'intermediate_rinse')",259.0768886101266,7.390395327879188e-05,0.9896245241199902
877,1142,"('conductivity_*_return_turbidity', 'mean', 'acid')",257.97957301391324,7.359093438702697e-05,0.9896981150543773
878,346,"('tank_temperature_acid', 'min_500')",257.62363623219414,7.34894003002642e-05,0.9897716044546776
879,1020,"('supply_flow_*_return_conductivity', 'std', 'intermediate_rinse')",254.81628990132202,7.268858015305925e-05,0.9898442930348307
880,240,"('tank_level_clean_water', 'sum_200')",254.20254705744424,7.251350462740172e-05,0.9899168065394581
881,556,"('return_flow', 'kurt', 'intermediate_rinse')",253.57519627777884,7.233454731878753e-05,0.9899891410867769
882,755,"('tank_temperature_acid', 'max', 'caustic')",251.44437874351632,7.172671294057425e-05,0.9900608677997175
883,1032,"('supply_flow_*_return_conductivity', 'skew', 'intermediate_rinse')",251.37778643566614,7.170771690108e-05,0.9901325755166186
884,707,"('tank_temperature_pre_rinse', 'median', 'caustic')",250.18802975509004,7.136832837975672e-05,0.9902039438449983
885,804,"('tank_concentration_caustic', 'median', 'intermediate_rinse')",249.05371318105145,7.104475463475447e-05,0.990274988599633
886,66,"('tank_temperature_pre_rinse', 'sum_10')",248.921567387716,7.100705888895081e-05,0.990345995658522
887,18,"('return_temperature', 'sum_10')",248.79358350805634,7.097055036550224e-05,0.9904169662088875
888,406,"('supply_pressure', 'mean', 'acid')",245.4665791943839,7.002149322391367e-05,0.9904869877021114
889,576,"('tank_level_pre_rinse', 'sum', 'intermediate_rinse')",245.41010574774086,7.000538367827033e-05,0.9905569930857897
890,835,"('tank_concentration_acid', 'median', 'caustic')",244.96930591542912,6.987964166250338e-05,0.9906268727274522
891,648,"('tank_level_acid', 'skew', 'intermediate_rinse')",244.94995005590224,6.987412023391969e-05,0.9906967468476862
892,816,"('tank_concentration_acid', 'min', 'intermediate_rinse')",244.59953494986067,6.977416125354128e-05,0.9907665210089397
893,456,"('return_temperature', 'skew', 'intermediate_rinse')",243.142874940035,6.935863621814824e-05,0.9908358796451578
894,572,"('tank_level_pre_rinse', 'std', 'intermediate_rinse')",239.5630789043341,6.833746802213764e-05,0.99090421711318
895,628,"('tank_level_acid', 'max', 'intermediate_rinse')",237.88439769781962,6.785860949437862e-05,0.9909720757226744
896,60,"('tank_level_clean_water', 'sum_10')",237.59484390658466,6.777601173749677e-05,0.9910398517344119
897,139,"('tank_level_caustic', 'median_50')",237.36651217891284,6.771087811085623e-05,0.9911075626125228
898,1008,"('supply_flow_*_return_conductivity', 'min', 'intermediate_rinse')",236.50356117916323,6.746471377443271e-05,0.9911750273262971
899,666,"('tank_level_clean_water', 'std', 'acid')",235.11071660621454,6.706739265174962e-05,0.9912420947189489
900,657,"('tank_level_clean_water', 'min', 'pre_rinse')",234.6122192664568,6.692519191626642e-05,0.9913090199108652
901,224,"('tank_level_caustic', 'mean_200')",232.71997314831842,6.638541212557532e-05,0.9913754053229907
902,85,"('tank_concentration_caustic', 'median_10')",232.40308016204736,6.629501562368204e-05,0.9914417003386145
903,62,"('tank_temperature_pre_rinse', 'mean_10')",231.51588227034333,6.604193464880509e-05,0.9915077422732632
904,530,"('return_flow', 'max', 'acid')",231.51306741590378,6.604113168690407e-05,0.9915737834049502
905,226,"('tank_level_caustic', 'min_200')",231.10025758795314,6.592337406521284e-05,0.9916397067790154
906,288,"('return_temperature', 'sum_500')",230.98180150563797,6.588958342946771e-05,0.9917055963624448
907,142,"('tank_level_acid', 'min_50')",230.12075019734257,6.564396099668225e-05,0.9917712403234415
908,1152,"('conductivity_*_return_turbidity', 'sum', 'intermediate_rinse')",228.54885503861925,6.519556412503284e-05,0.9918364358875665
909,1114,"('conductivity_*_return_temperature', 'std', 'acid')",228.43857440297924,6.516410560710938e-05,0.9919015999931736
910,88,"('tank_concentration_acid', 'min_10')",228.41209491616894,6.515655210140467e-05,0.991966756545275
911,21,"('conductivity', 'max_10')",228.3887832726061,6.514990225075236e-05,0.9920319064475257
912,24,"('conductivity', 'sum_10')",223.3977378005761,6.372616278346121e-05,0.9920956326103092
913,866,"('return_flow__return_turbidity', 'median', 'acid')",222.94921353829838,6.359821730634203e-05,0.9921592308276156
914,1036,"('supply_flow_*_return_conductivity', 'kurt', 'intermediate_rinse')",221.71135093227124,6.324510614813655e-05,0.9922224759337638
915,584,"('tank_level_pre_rinse', 'skew', 'intermediate_rinse')",221.2874619085227,6.312418808873509e-05,0.9922856001218525
916,1058,"('supply_flow_*_return_turbidity', 'median', 'acid')",221.06260465665514,6.306004558677141e-05,0.9923486601674393
917,12,"('supply_pressure', 'sum_10')",219.7933728790378,6.269798609741978e-05,0.9924113581535366
918,404,"('supply_pressure', 'max', 'intermediate_rinse')",219.4664768645045,6.260473614403839e-05,0.9924739628896807
919,975,"('supply_flow_*_supply_pressure', 'min', 'caustic')",219.26833604285696,6.254821473796385e-05,0.9925365111044187
920,677,"('tank_level_clean_water', 'median', 'pre_rinse')",219.06937632407448,6.249145973430395e-05,0.9925990025641529
921,704,"('tank_temperature_pre_rinse', 'sum', 'intermediate_rinse')",218.75013161222353,6.240039238207618e-05,0.9926614029565349
922,532,"('return_flow', 'max', 'intermediate_rinse')",218.23235166582873,6.225269111403818e-05,0.992723655647649
923,1010,"('supply_flow_*_return_conductivity', 'max', 'acid')",218.00631918802185,6.218821336857449e-05,0.9927858438610175
924,880,"('object_residue', 'min', 'intermediate_rinse')",217.97115083394297,6.21781812873237e-05,0.9928480220423048
925,1128,"('conductivity_*_return_temperature', 'skew', 'intermediate_rinse')",215.36446051065056,6.143460002502598e-05,0.9929094566423299
926,1120,"('conductivity_*_return_temperature', 'sum', 'intermediate_rinse')",213.5140005300867,6.090674009633252e-05,0.9929703633824262
927,416,"('supply_pressure', 'sum', 'intermediate_rinse')",212.66678527946797,6.0665064520272056e-05,0.9930310284469465
928,1012,"('supply_flow_*_return_conductivity', 'max', 'intermediate_rinse')",211.9930106370607,6.04728643979067e-05,0.9930915013113444
929,872,"('return_flow__return_turbidity', 'skew', 'intermediate_rinse')",210.21198439670522,5.9964811052192756e-05,0.9931514661223966
930,52,"('tank_level_acid', 'min_10')",208.65118157952685,5.951957836819314e-05,0.9932109857007647
931,136,"('tank_level_caustic', 'min_50')",207.31805613138422,5.9139292649297676e-05,0.993270124993414
932,540,"('return_flow', 'std', 'intermediate_rinse')",204.908600611988,5.845197434356971e-05,0.9933285769677577
933,126,"('return_flow', 'sum_50')",202.3574639356884,5.772424024600309e-05,0.9933863012080036
934,746,"('tank_temperature_caustic', 'kurt', 'acid')",201.79285854988638,5.7563181610950316e-05,0.9934438643896146
935,342,"('tank_temperature_caustic', 'sum_500')",199.58352774645212,5.6932950634538864e-05,0.9935007973402492
936,808,"('tank_concentration_caustic', 'skew', 'intermediate_rinse')",199.41702841928665,5.688545524210228e-05,0.9935576827954913
937,838,"('tank_concentration_acid', 'skew', 'acid')",198.89901923828324,5.673768858288293e-05,0.9936144204840741
938,316,"('tank_level_caustic', 'min_500')",196.65804568970108,5.609843123607013e-05,0.9936705189153102
939,919,"('return_flow__return_temperature', 'mean', 'caustic')",196.47034957567064,5.604488927439098e-05,0.9937265638045846
940,156,"('tank_temperature_pre_rinse', 'sum_50')",195.06499286915346,5.564399895593892e-05,0.9937822078035405
941,237,"('tank_level_clean_water', 'max_200')",194.64365738692868,5.552380931663885e-05,0.9938377316128572
942,600,"('tank_level_caustic', 'mean', 'intermediate_rinse')",193.67727689894332,5.524814081213908e-05,0.9938929797536693
943,154,"('tank_temperature_pre_rinse', 'min_50')",192.2993414423579,5.4855072645576657e-05,0.9939478348263149
944,1144,"('conductivity_*_return_turbidity', 'mean', 'intermediate_rinse')",190.6291082796796,5.437862399636881e-05,0.9940022134503113
945,264,"('tank_concentration_caustic', 'sum_200')",189.91662557371214,5.417538205959766e-05,0.9940563888323709
946,488,"('conductivity', 'skew', 'intermediate_rinse')",188.65769141182122,5.3816260055390357e-05,0.9941102050924263
947,372,"('supply_flow', 'max', 'intermediate_rinse')",188.28809019811195,5.371082806963395e-05,0.9941639159204959
948,162,"('tank_temperature_caustic', 'sum_50')",187.21413350273767,5.340447250907361e-05,0.994217320393005
949,1094,"('supply_flow_*_return_temperature', 'skew', 'acid')",186.34707425937145,5.3157136260149796e-05,0.9942704775292652
950,994,"('supply_flow_*_supply_pressure', 'median', 'acid')",182.59666820163923,5.2087300059961976e-05,0.9943225648293252
951,1138,"('conductivity_*_return_turbidity', 'max', 'acid')",181.9590021238489,5.190540022214431e-05,0.9943744702295474
952,840,"('tank_concentration_acid', 'skew', 'intermediate_rinse')",181.90667621123933,5.1890473796937054e-05,0.9944263607033443
953,766,"('tank_temperature_acid', 'sum', 'acid')",180.8451668351351,5.1587668943298946e-05,0.9944779483722876
954,46,"('tank_level_caustic', 'min_10')",180.65762052345775,5.153416971405403e-05,0.9945294825420017
955,1052,"('supply_flow_*_return_turbidity', 'std', 'intermediate_rinse')",180.34441310024036,5.1444824551325666e-05,0.994580927366553
956,940,"('return_flow__return_temperature', 'kurt', 'intermediate_rinse')",179.84003884133716,5.1300947373145177e-05,0.9946322283139262
957,63,"('tank_temperature_pre_rinse', 'max_10')",177.9086350778729,5.0749997520909046e-05,0.994682978311447
958,134,"('tank_level_caustic', 'mean_50')",177.6462733043859,5.067515652542718e-05,0.9947336534679725
959,716,"('tank_temperature_pre_rinse', 'kurt', 'intermediate_rinse')",176.8010391832902,5.043404608392771e-05,0.9947840875140564
960,776,"('tank_temperature_acid', 'skew', 'intermediate_rinse')",176.5446023866708,5.0360895240029615e-05,0.9948344484092965
961,314,"('tank_level_caustic', 'mean_500')",176.28438173901196,5.0286665019457165e-05,0.994884735074316
962,480,"('conductivity', 'sum', 'intermediate_rinse')",176.26411413909503,5.0280883508935825e-05,0.9949350159578249
963,728,"('tank_temperature_caustic', 'mean', 'intermediate_rinse')",174.79771542098763,4.9862580421645884e-05,0.9949848785382465
964,1006,"('supply_flow_*_return_conductivity', 'min', 'acid')",171.88801694733786,4.903256342859952e-05,0.995033911101675
965,1026,"('supply_flow_*_return_conductivity', 'median', 'acid')",167.93022447022156,4.790356843454537e-05,0.9950818146701096
966,832,"('tank_concentration_acid', 'sum', 'intermediate_rinse')",167.75673759675735,4.7854079783281394e-05,0.9951296687498928
967,242,"('tank_temperature_pre_rinse', 'mean_200')",165.52426204672287,4.7217246565039076e-05,0.9951768859964579
968,660,"('tank_level_clean_water', 'max', 'intermediate_rinse')",164.82100491394453,4.701663630388205e-05,0.9952239026327618
969,858,"('return_flow__return_turbidity', 'std', 'acid')",163.77582629692242,4.671848994241083e-05,0.9952706211227043
970,254,"('tank_temperature_acid', 'mean_200')",162.1433604031295,4.625281473768175e-05,0.995316873937442
971,44,"('tank_level_caustic', 'mean_10')",161.87342323704027,4.617581279506197e-05,0.995363049750237
972,714,"('tank_temperature_pre_rinse', 'kurt', 'acid')",161.81920685411433,4.616034709662704e-05,0.9954092100973336
973,882,"('object_residue', 'max', 'acid')",160.6330946392304,4.582199819108611e-05,0.9954550320955247
974,718,"('tank_temperature_caustic', 'min', 'acid')",159.59348513860488,4.552544046888019e-05,0.9955005575359935
975,337,"('tank_temperature_pre_rinse', 'median_500')",158.41280673502794,4.51886416056418e-05,0.9955457461775992
976,1124,"('conductivity_*_return_temperature', 'median', 'intermediate_rinse')",157.39061387346248,4.4897052132384185e-05,0.9955906432297316
977,650,"('tank_level_acid', 'kurt', 'acid')",156.7572615311125,4.471638282541067e-05,0.995635359612557
978,546,"('return_flow', 'median', 'acid')",156.59798420281646,4.467094757145224e-05,0.9956800305601284
979,810,"('tank_concentration_caustic', 'kurt', 'acid')",155.55972724460602,4.437477567382522e-05,0.9957244053358023
980,1054,"('supply_flow_*_return_turbidity', 'sum', 'acid')",153.67209642002285,4.383631243607369e-05,0.9957682416482384
981,904,"('object_residue', 'skew', 'intermediate_rinse')",150.80520415422032,4.301850628901114e-05,0.9958112601545274
982,538,"('return_flow', 'std', 'acid')",150.19713385474913,4.28450489063653e-05,0.9958541052034338
983,748,"('tank_temperature_caustic', 'kurt', 'intermediate_rinse')",148.9760239789326,4.2496716611289685e-05,0.995896601920045
984,1160,"('conductivity_*_return_turbidity', 'skew', 'intermediate_rinse')",148.90229188120935,4.247568388415405e-05,0.9959390776039292
985,1150,"('conductivity_*_return_turbidity', 'sum', 'acid')",148.17141249489228,4.2267194133066705e-05,0.9959813447980622
986,176,"('tank_concentration_acid', 'mean_50')",147.4803246269618,4.207005526137084e-05,0.9960234148533236
987,45,"('tank_level_caustic', 'max_10')",143.6372591190573,4.097378714086351e-05,0.9960643886404644
988,848,"('return_flow__return_turbidity', 'min', 'intermediate_rinse')",141.92076243225426,4.04841414159004e-05,0.9961048727818803
989,152,"('tank_temperature_pre_rinse', 'mean_50')",141.1591072314284,4.026687259397515e-05,0.9961451396544743
990,1080,"('supply_flow_*_return_temperature', 'mean', 'intermediate_rinse')",140.95141418672148,4.020762633254791e-05,0.9961853472808068
991,658,"('tank_level_clean_water', 'max', 'acid')",140.5432124537212,4.009118321033112e-05,0.9962254384640171
992,586,"('tank_level_pre_rinse', 'kurt', 'acid')",139.91820582662794,3.9912894591784575e-05,0.9962653513586089
993,618,"('tank_level_caustic', 'kurt', 'acid')",139.54663512425577,3.9806900792124565e-05,0.996305158259401
994,560,"('tank_level_pre_rinse', 'min', 'intermediate_rinse')",137.19765310565563,3.913683308254748e-05,0.9963442950924836
995,1110,"('conductivity_*_return_temperature', 'mean', 'acid')",136.05361703574877,3.881048676615766e-05,0.9963831055792497
996,78,"('tank_temperature_acid', 'sum_10')",135.87675032287854,3.8760033986078906e-05,0.9964218656132358
997,616,"('tank_level_caustic', 'skew', 'intermediate_rinse')",134.1095686293382,3.825592991869111e-05,0.9964601215431544
998,760,"('tank_temperature_acid', 'mean', 'intermediate_rinse')",131.46545096296887,3.750167217873093e-05,0.9964976232153332
999,986,"('supply_flow_*_supply_pressure', 'std', 'acid')",131.19288562481114,3.742392052699274e-05,0.9965350471358602
1000,828,"('tank_concentration_acid', 'std', 'intermediate_rinse')",128.76986590690598,3.6732732914750225e-05,0.9965717798687749
1001,790,"('tank_concentration_caustic', 'mean', 'acid')",128.5441970424129,3.6668358893171355e-05,0.996608448227668
1002,612,"('tank_level_caustic', 'median', 'intermediate_rinse')",127.69083318018288,3.6424929371756333e-05,0.9966448731570398
1003,592,"('tank_level_caustic', 'min', 'intermediate_rinse')",127.67287495714382,3.6419806631231046e-05,0.996681292963671
1004,836,"('tank_concentration_acid', 'median', 'intermediate_rinse')",127.25050644609883,3.629932231140553e-05,0.9967175922859824
1005,854,"('return_flow__return_turbidity', 'mean', 'acid')",126.79323972913447,3.616888297245957e-05,0.9967537611689549
1006,678,"('tank_level_clean_water', 'skew', 'acid')",126.7836294471653,3.616614155529397e-05,0.9967899273105102
1007,756,"('tank_temperature_acid', 'max', 'intermediate_rinse')",125.65589091061192,3.584444425314073e-05,0.9968257717547633
1008,782,"('tank_concentration_caustic', 'min', 'acid')",124.68699255306672,3.556805750427995e-05,0.9968613398122675
1009,740,"('tank_temperature_caustic', 'median', 'intermediate_rinse')",123.95839759173887,3.536021940544371e-05,0.996896700031673
1010,916,"('return_flow__return_temperature', 'max', 'intermediate_rinse')",123.55144831743642,3.524413355804825e-05,0.996931944165231
1011,470,"('conductivity', 'mean', 'acid')",122.3104359384132,3.489012389948796e-05,0.9969668342891305
1012,86,"('tank_concentration_acid', 'mean_10')",121.85041970275826,3.475890023623604e-05,0.9970015931893667
1013,722,"('tank_temperature_caustic', 'max', 'acid')",120.42742713823658,3.435297913471033e-05,0.9970359461685013
1014,946,"('return_flow__return_conductivity', 'max', 'acid')",118.93415951661059,3.3927011457186405e-05,0.9970698731799585
1015,524,"('return_turbidity', 'kurt', 'intermediate_rinse')",118.24164130256503,3.3729464566724264e-05,0.9971036026445252
1016,135,"('tank_level_caustic', 'max_50')",117.68542820440378,3.357079990527922e-05,0.9971371734444305
1017,528,"('return_flow', 'min', 'intermediate_rinse')",117.52665510524523,3.352550848710181e-05,0.9971706989529177
1018,49,"('tank_level_caustic', 'median_10')",117.3655815514546,3.3479560844077176e-05,0.9972041785137618
1019,672,"('tank_level_clean_water', 'sum', 'intermediate_rinse')",117.16349355775597,3.3421913472578196e-05,0.9972376004272343
